tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
355,8/28/2015 17:49:43,8/28/2015 17:55:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,23106,Subscriber,1990.0,1
572,8/28/2015 17:49:55,8/28/2015 17:59:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,22185,Subscriber,1976.0,1
295,8/28/2015 17:52:10,8/28/2015 17:57:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,311,Norfolk St & Broome St,40.7172274,-73.98802084,24064,Subscriber,1991.0,1
442,8/28/2015 17:52:44,8/28/2015 18:00:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,23141,Subscriber,1990.0,1
203,8/28/2015 17:52:53,8/28/2015 17:56:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,18196,Subscriber,1989.0,1
232,8/28/2015 17:52:53,8/28/2015 17:56:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,22715,Subscriber,1984.0,1
763,8/28/2015 18:07:21,8/28/2015 18:20:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,247,Perry St & Bleecker St,40.73535398,-74.00483091,22506,Subscriber,1980.0,1
528,8/28/2015 18:10:39,8/28/2015 18:19:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,350,Clinton St & Grand St,40.71559509,-73.9870295,16920,Customer,,0
741,8/28/2015 18:12:16,8/28/2015 18:24:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,167,E 39 St & 3 Ave,40.7489006,-73.97604882,22055,Subscriber,1988.0,1
283,8/28/2015 18:16:18,8/28/2015 18:21:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,22343,Subscriber,1956.0,1
532,8/28/2015 18:16:47,8/28/2015 18:25:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,23901,Subscriber,1985.0,1
703,8/28/2015 18:28:11,8/28/2015 18:39:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,23999,Subscriber,1987.0,2
1198,8/28/2015 18:31:55,8/28/2015 18:51:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,385,E 55 St & 2 Ave,40.75797322,-73.96603308,22699,Subscriber,1990.0,1
1008,8/28/2015 18:48:43,8/28/2015 19:05:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19130,Subscriber,1984.0,1
609,8/28/2015 18:49:43,8/28/2015 18:59:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,22565,Subscriber,1990.0,2
1357,8/28/2015 19:03:23,8/28/2015 19:26:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,23001,Subscriber,1983.0,1
1047,8/28/2015 19:10:09,8/28/2015 19:27:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,20590,Subscriber,1980.0,2
804,8/28/2015 19:27:00,8/28/2015 19:40:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,536,1 Ave & E 30 St,40.74144387,-73.97536082,24201,Subscriber,1992.0,2
147,8/28/2015 19:31:47,8/28/2015 19:34:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,17940,Subscriber,1985.0,1
256,8/28/2015 19:34:07,8/28/2015 19:38:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,22521,Subscriber,1984.0,1
4109,8/28/2015 19:43:35,8/28/2015 20:52:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,499,Broadway & W 60 St,40.76915505,-73.98191841,21166,Subscriber,1986.0,1
821,8/28/2015 19:45:29,8/28/2015 19:59:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,23492,Subscriber,1976.0,1
491,8/28/2015 19:45:32,8/28/2015 19:53:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,487,E 20 St & FDR Drive,40.73314259,-73.97573881,23298,Subscriber,1989.0,1
810,8/28/2015 19:45:38,8/28/2015 19:59:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,22465,Subscriber,1971.0,1
1346,8/28/2015 20:01:29,8/28/2015 20:23:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,23556,Subscriber,1976.0,1
932,8/28/2015 20:06:59,8/28/2015 20:22:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,15410,Subscriber,1984.0,2
215,8/28/2015 20:30:57,8/28/2015 20:34:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,17300,Subscriber,1990.0,2
350,8/28/2015 20:36:01,8/28/2015 20:41:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,18419,Subscriber,1992.0,1
709,8/28/2015 20:52:56,8/28/2015 21:04:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,16134,Subscriber,1974.0,1
601,8/28/2015 21:03:13,8/28/2015 21:13:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,408,Market St & Cherry St,40.71076228,-73.99400398,24312,Subscriber,1992.0,2
1728,8/28/2015 21:26:46,8/28/2015 21:55:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,510,W 51 St & 6 Ave,40.7606597,-73.98042047,23886,Subscriber,1975.0,2
932,8/28/2015 21:32:54,8/28/2015 21:48:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19150,Customer,,0
2250,8/28/2015 21:56:16,8/28/2015 22:33:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,22980,Subscriber,1967.0,1
1841,8/28/2015 22:15:32,8/28/2015 22:46:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,391,Clark St & Henry St,40.69760127,-73.99344559,16874,Customer,,0
1821,8/28/2015 22:15:43,8/28/2015 22:46:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,391,Clark St & Henry St,40.69760127,-73.99344559,22633,Customer,,0
1687,8/28/2015 22:48:02,8/28/2015 23:16:10,301,E 2 St & Avenue B,40.72217444,-73.98368779,328,Watts St & Greenwich St,40.72405549,-74.00965965,21615,Customer,,0
1593,8/28/2015 22:49:40,8/28/2015 23:16:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,328,Watts St & Greenwich St,40.72405549,-74.00965965,22824,Customer,,0
233,8/28/2015 23:53:53,8/28/2015 23:57:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,21690,Subscriber,1985.0,1
1209,8/29/2015 00:25:33,8/29/2015 00:45:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,485,W 37 St & 5 Ave,40.75038009,-73.98338988,15763,Subscriber,1990.0,1
1380,8/29/2015 02:29:25,8/29/2015 02:52:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,520,W 52 St & 5 Ave,40.75992262,-73.97648516,23528,Subscriber,1992.0,1
813,8/29/2015 06:51:59,8/29/2015 07:05:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,355,Bayard St & Baxter St,40.71602118,-73.99974372,14797,Subscriber,1963.0,1
558,8/29/2015 07:22:37,8/29/2015 07:31:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20687,Subscriber,1989.0,2
651,8/29/2015 07:29:54,8/29/2015 07:40:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,21090,Subscriber,1979.0,1
793,8/29/2015 07:40:10,8/29/2015 07:53:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,19858,Subscriber,1984.0,2
298,8/29/2015 07:59:21,8/29/2015 08:04:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,23884,Subscriber,1986.0,1
581,8/29/2015 08:13:00,8/29/2015 08:22:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,23267,Subscriber,1992.0,2
267,8/29/2015 08:20:47,8/29/2015 08:25:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,15289,Subscriber,1983.0,1
945,8/29/2015 08:36:12,8/29/2015 08:51:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,19858,Subscriber,1984.0,2
351,8/29/2015 08:59:33,8/29/2015 09:05:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,19564,Subscriber,1984.0,2
404,8/29/2015 09:20:31,8/29/2015 09:27:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,375,Mercer St & Bleecker St,40.72679454,-73.99695094,23861,Subscriber,1987.0,1
536,8/29/2015 09:21:08,8/29/2015 09:30:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,17209,Subscriber,1981.0,1
562,8/29/2015 09:23:58,8/29/2015 09:33:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,22987,Subscriber,1985.0,2
1853,8/29/2015 09:28:43,8/29/2015 09:59:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,19564,Subscriber,1986.0,2
474,8/29/2015 09:33:23,8/29/2015 09:41:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,22499,Subscriber,1986.0,1
936,8/29/2015 09:36:38,8/29/2015 09:52:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,16728,Subscriber,1986.0,1
428,8/29/2015 09:38:01,8/29/2015 09:45:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22554,Subscriber,1967.0,1
1583,8/29/2015 09:38:42,8/29/2015 10:05:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,499,Broadway & W 60 St,40.76915505,-73.98191841,23336,Subscriber,1977.0,2
632,8/29/2015 09:41:58,8/29/2015 09:52:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16486,Subscriber,1991.0,2
317,8/29/2015 09:43:15,8/29/2015 09:48:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,22213,Subscriber,1991.0,1
577,8/29/2015 09:52:08,8/29/2015 10:01:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22399,Subscriber,1989.0,2
1543,8/29/2015 09:52:34,8/29/2015 10:18:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,405,Washington St & Gansevoort St,40.739323,-74.008119,18741,Customer,,0
776,8/29/2015 10:06:03,8/29/2015 10:18:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,23239,Subscriber,1958.0,2
331,8/29/2015 10:09:34,8/29/2015 10:15:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19277,Subscriber,1986.0,1
572,8/29/2015 10:23:29,8/29/2015 10:33:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,16244,Subscriber,1976.0,2
218,8/29/2015 10:28:56,8/29/2015 10:32:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,24324,Subscriber,1978.0,1
344,8/29/2015 10:42:29,8/29/2015 10:48:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16454,Subscriber,1991.0,2
968,8/29/2015 10:43:20,8/29/2015 10:59:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,524,W 43 St & 6 Ave,40.75527307,-73.98316936,22996,Subscriber,1989.0,2
1030,8/29/2015 10:45:03,8/29/2015 11:02:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,387,Centre St & Chambers St,40.71273266,-74.0046073,24214,Subscriber,1984.0,1
191,8/29/2015 10:51:38,8/29/2015 10:54:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,15929,Subscriber,1989.0,1
834,8/29/2015 10:54:28,8/29/2015 11:08:22,301,E 2 St & Avenue B,40.72217444,-73.98368779,127,Barrow St & Hudson St,40.73172428,-74.00674436,23452,Subscriber,1989.0,1
532,8/29/2015 11:06:50,8/29/2015 11:15:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,23861,Subscriber,1990.0,2
994,8/29/2015 11:06:50,8/29/2015 11:23:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22707,Subscriber,1956.0,1
535,8/29/2015 11:06:50,8/29/2015 11:15:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21431,Subscriber,1989.0,1
379,8/29/2015 11:19:46,8/29/2015 11:26:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21116,Subscriber,1982.0,1
337,8/29/2015 11:24:12,8/29/2015 11:29:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,504,1 Ave & E 15 St,40.73221853,-73.98165557,22305,Subscriber,1986.0,1
397,8/29/2015 11:28:31,8/29/2015 11:35:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,23038,Subscriber,1983.0,1
501,8/29/2015 11:29:19,8/29/2015 11:37:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,297,E 15 St & 3 Ave,40.734232,-73.986923,15332,Subscriber,1988.0,1
189,8/29/2015 11:29:37,8/29/2015 11:32:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,19091,Subscriber,1995.0,2
1382,8/29/2015 11:35:56,8/29/2015 11:58:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,348,W Broadway & Spring St,40.72490985,-74.00154702,15680,Customer,,0
1321,8/29/2015 11:37:34,8/29/2015 11:59:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,348,W Broadway & Spring St,40.72490985,-74.00154702,17601,Customer,,0
337,8/29/2015 11:42:12,8/29/2015 11:47:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,19053,Subscriber,1989.0,1
457,8/29/2015 11:50:04,8/29/2015 11:57:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20949,Subscriber,1979.0,1
849,8/29/2015 11:56:06,8/29/2015 12:10:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,351,Front St & Maiden Ln,40.70530954,-74.00612572,21282,Subscriber,1987.0,1
1213,8/29/2015 11:58:02,8/29/2015 12:18:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16453,Customer,,0
267,8/29/2015 12:17:27,8/29/2015 12:21:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,22457,Customer,,0
467,8/29/2015 12:17:37,8/29/2015 12:25:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,23684,Subscriber,1980.0,2
355,8/29/2015 12:30:29,8/29/2015 12:36:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,19500,Subscriber,1990.0,2
1270,8/29/2015 12:34:37,8/29/2015 12:55:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,19578,Subscriber,1967.0,1
258,8/29/2015 12:50:36,8/29/2015 12:54:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,21968,Subscriber,1989.0,1
1501,8/29/2015 12:52:14,8/29/2015 13:17:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21078,Subscriber,1981.0,1
172,8/29/2015 13:00:07,8/29/2015 13:02:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,14613,Subscriber,1990.0,1
848,8/29/2015 13:00:03,8/29/2015 13:14:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,408,Market St & Cherry St,40.71076228,-73.99400398,15063,Subscriber,1990.0,1
1239,8/29/2015 13:06:11,8/29/2015 13:26:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,24292,Subscriber,1992.0,1
715,8/29/2015 13:07:25,8/29/2015 13:19:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,16666,Subscriber,1966.0,2
1449,8/29/2015 13:09:58,8/29/2015 13:34:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,3086,Graham Ave & Conselyea St,40.715143,-73.944507,24263,Subscriber,1990.0,1
1530,8/29/2015 13:11:14,8/29/2015 13:36:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,21282,Subscriber,1981.0,1
731,8/29/2015 13:13:35,8/29/2015 13:25:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,297,E 15 St & 3 Ave,40.734232,-73.986923,23505,Subscriber,1990.0,1
550,8/29/2015 13:17:15,8/29/2015 13:26:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,22519,Subscriber,1987.0,1
857,8/29/2015 13:18:33,8/29/2015 13:32:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,21488,Customer,,0
911,8/29/2015 13:25:54,8/29/2015 13:41:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,330,Reade St & Broadway,40.71450451,-74.00562789,19729,Subscriber,1981.0,2
318,8/29/2015 13:33:42,8/29/2015 13:39:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,24274,Customer,,0
309,8/29/2015 13:33:42,8/29/2015 13:38:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,23536,Customer,,0
305,8/29/2015 13:39:32,8/29/2015 13:44:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,341,Stanton St & Mangin St,40.71782143,-73.97628939,23301,Subscriber,1974.0,1
546,8/29/2015 13:40:43,8/29/2015 13:49:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,19979,Customer,,0
424,8/29/2015 13:43:00,8/29/2015 13:50:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,14664,Customer,,0
106,8/29/2015 13:43:57,8/29/2015 13:45:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,23937,Subscriber,1964.0,2
435,8/29/2015 13:44:19,8/29/2015 13:51:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,531,Forsyth St & Broome St,40.71893904,-73.99266288,21211,Subscriber,1990.0,2
367,8/29/2015 13:54:31,8/29/2015 14:00:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,24062,Subscriber,1991.0,1
1310,8/29/2015 13:59:23,8/29/2015 14:21:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,328,Watts St & Greenwich St,40.72405549,-74.00965965,19269,Subscriber,1988.0,1
1303,8/29/2015 14:01:31,8/29/2015 14:23:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16712,Subscriber,1992.0,1
478,8/29/2015 14:11:25,8/29/2015 14:19:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,17400,Subscriber,1972.0,1
156,8/29/2015 14:13:19,8/29/2015 14:15:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,23059,Subscriber,1942.0,1
1558,8/29/2015 14:20:50,8/29/2015 14:46:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,18734,Subscriber,1955.0,1
160,8/29/2015 14:21:01,8/29/2015 14:23:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15332,Subscriber,1954.0,1
292,8/29/2015 14:25:29,8/29/2015 14:30:22,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,15070,Subscriber,1989.0,1
1093,8/29/2015 14:25:51,8/29/2015 14:44:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,332,Cherry St,40.71219906,-73.97948148,15075,Subscriber,1965.0,1
254,8/29/2015 14:25:51,8/29/2015 14:30:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,23034,Subscriber,1990.0,2
945,8/29/2015 14:26:41,8/29/2015 14:42:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,15834,Subscriber,1982.0,2
527,8/29/2015 14:26:41,8/29/2015 14:35:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,21246,Subscriber,1975.0,1
311,8/29/2015 14:26:48,8/29/2015 14:32:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,14618,Subscriber,1970.0,1
1102,8/29/2015 14:27:30,8/29/2015 14:45:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,19370,Subscriber,1964.0,1
2128,8/29/2015 14:29:13,8/29/2015 15:04:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,15285,Subscriber,1971.0,2
2127,8/29/2015 14:29:14,8/29/2015 15:04:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,19006,Subscriber,1968.0,1
400,8/29/2015 14:31:55,8/29/2015 14:38:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,17910,Customer,,0
551,8/29/2015 14:32:35,8/29/2015 14:41:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19775,Subscriber,1967.0,1
1758,8/29/2015 14:34:16,8/29/2015 15:03:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22707,Subscriber,1983.0,1
1670,8/29/2015 14:35:48,8/29/2015 15:03:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,16015,Customer,,0
488,8/29/2015 14:36:54,8/29/2015 14:45:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,21711,Customer,,0
1585,8/29/2015 14:37:03,8/29/2015 15:03:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,19372,Customer,,0
1060,8/29/2015 14:37:56,8/29/2015 14:55:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,294,Washington Square E,40.73049393,-73.99572140000001,19472,Subscriber,1983.0,1
400,8/29/2015 14:46:05,8/29/2015 14:52:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,23034,Subscriber,1989.0,1
709,8/29/2015 14:48:33,8/29/2015 15:00:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19827,Subscriber,1985.0,1
1190,8/29/2015 15:05:30,8/29/2015 15:25:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,19179,Subscriber,1995.0,1
922,8/29/2015 15:26:02,8/29/2015 15:41:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,319,Fulton St & Broadway,40.711065999999995,-74.009447,22771,Subscriber,1985.0,1
1760,8/29/2015 15:33:58,8/29/2015 16:03:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,458,11 Ave & W 27 St,40.751396,-74.00522600000001,21458,Customer,,0
558,8/29/2015 15:38:41,8/29/2015 15:48:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,22913,Subscriber,1992.0,1
717,8/29/2015 15:42:32,8/29/2015 15:54:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,23372,Subscriber,1994.0,2
811,8/29/2015 15:49:32,8/29/2015 16:03:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,527,E 33 St & 2 Ave,40.744023,-73.976056,21442,Subscriber,1990.0,1
280,8/29/2015 15:59:59,8/29/2015 16:04:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,445,E 10 St & Avenue A,40.72740794,-73.98142006,20070,Subscriber,1985.0,2
386,8/29/2015 16:00:36,8/29/2015 16:07:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,22218,Subscriber,1963.0,1
343,8/29/2015 16:08:45,8/29/2015 16:14:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,17502,Subscriber,1966.0,1
1706,8/29/2015 16:11:30,8/29/2015 16:39:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,392,Jay St & Tech Pl,40.695065,-73.987167,22344,Subscriber,1978.0,1
